student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
113112,27,other,arts,2.9,3.4,1.7,yes,98.8,4.7,fair,5,master,medium,4.0,yes,3.61,2,7.6,no,3,9.5,cafe,no,low,3,2,10,reading,4.1,90
121898,18,other,psychology,4.1,1.9,0.0,no,98.8,6.0,poor,7,master,medium,6.7,yes,3.6,3,6.1,no,4,6.3,library,yes,high,8,5,10,reading,5.7,89
146319,25,other,biology,7.6,1.7,0.7,no,98.8,7.2,good,2,some college,medium,8.1,no,3.58,2,1.1,no,0,11.0,co-learning group,no,medium,3,9,6,visual,2.4,96
155888,22,other,engineering,2.8,1.2,0.7,no,98.8,8.6,fair,3,master,low,8.6,yes,3.56,6,5.9,no,2,5.6,quiet room,no,high,5,7,8,visual,1.2,95
127921,27,male,business,7.1,0.4,3.2,yes,98.8,5.7,good,2,high school,low,7.5,yes,3.55,8,4.8,no,0,11.3,quiet room,yes,high,7,1,10,kinesthetic,5.9,91
116264,24,male,computer science,8.127469009936007,0.2,2.3,yes,98.8,6.2,fair,6,bachelor,medium,7.7,no,3.54,4,5.5,no,2,11.2,co-learning group,no,medium,10,8,7,kinesthetic,3.0,91
179167,26,female,engineering,5.4,2.8,1.6,no,98.8,7.1,good,6,master,high,1.0,yes,3.53,1,3.6,no,2,9.8,cafe,no,low,8,3,10,kinesthetic,9.0,92
160105,26,female,psychology,5.7,1.5,0.6,no,98.8,6.5,good,4,some college,medium,4.5,yes,3.5,8,5.9,no,3,8.2,quiet room,no,high,9,3,10,visual,3.3,96
107351,28,male,engineering,0.7,4.7,1.6,yes,98.8,7.4,good,3,bachelor,low,6.6,no,3.49,5,5.6,no,5,8.5,dorm,yes,high,3,5,10,auditory,8.6,84
147008,20,male,engineering,5.0,4.7,3.2,yes,98.8,8.1,fair,4,bachelor,high,6.5,yes,3.48,8,5.8,no,0,14.3,quiet room,no,medium,1,2,10,reading,1.0,91
170220,26,female,arts,4.6,4.7,1.4,no,98.8,10.3,fair,3,high school,high,7.4,yes,3.48,3,1.3,no,2,10.9,co-learning group,yes,medium,3,7,8,visual,6.5,85
126418,19,other,business,4.3,0.2,1.1,no,98.8,7.1,fair,1,some college,low,6.2,yes,3.47,7,6.1,no,1,6.7,library,yes,medium,1,7,8,kinesthetic,6.4,93
145890,24,male,business,2.9,2.6,3.3,no,98.8,5.3,fair,2,master,medium,8.7,no,3.47,1,4.2,no,4,9.0,library,yes,high,4,2,10,visual,6.0,86
143107,26,female,engineering,2.3,1.4,2.1,no,98.8,10.0,poor,6,master,medium,4.1,no,3.45,4,7.3,no,5,7.0,library,no,high,1,5,10,auditory,4.9,91
127199,18,male,computer science,5.9020668834633945,4.5,2.4,yes,98.8,5.6,fair,4,some college,low,4.4,yes,3.43,3,6.3,no,0,14.6,quiet room,yes,high,3,8,7,reading,4.5,90
168343,24,male,biology,3.1,2.4,0.0,no,98.8,4.5,good,4,master,high,6.1,no,3.43,5,6.2,no,3,7.3,quiet room,no,medium,1,9,6,visual,8.5,90
109621,22,male,engineering,2.7,0.5,1.5,no,98.8,8.9,poor,7,bachelor,low,7.3,no,3.43,6,5.5,no,1,6.3,quiet room,no,low,3,2,10,visual,3.1,83
133890,16,female,engineering,1.8,5.0,0.5,no,98.8,10.4,fair,1,phd,high,8.8,yes,3.42,7,6.2,no,5,8.9,library,yes,medium,7,1,10,kinesthetic,8.9,87
123612,24,female,biology,4.2,0.0,0.0,no,98.8,8.1,poor,6,bachelor,medium,4.8,no,3.41,6,3.8,no,1,6.0,library,yes,low,4,7,8,reading,8.1,74
125660,25,female,biology,6.3,3.8,2.1,no,98.8,6.7,good,7,master,high,7.2,no,3.4,8,5.0,no,5,12.5,dorm,no,high,10,2,10,kinesthetic,5.5,91
140409,27,other,arts,5.4,0.3,2.9,yes,98.8,6.6,fair,3,high school,medium,2.3,no,3.35,6,2.8,no,0,9.8,library,yes,medium,5,6,9,kinesthetic,5.0,84
123476,25,male,business,5.4,1.2,3.6,yes,98.8,5.9,fair,5,phd,low,7.2,no,3.35,6,4.3,no,1,11.3,quiet room,no,low,8,2,10,kinesthetic,5.1,78
124226,17,female,biology,5.0,4.8,2.2,yes,98.8,8.1,fair,3,bachelor,medium,8.2,no,3.33,1,6.7,no,3,13.5,cafe,yes,medium,5,9,6,kinesthetic,5.8,85
115339,16,other,biology,2.8,0.8,0.3,yes,98.8,8.3,good,6,master,medium,1.0,no,3.3,7,3.9,no,5,4.6,cafe,no,low,9,1,10,reading,1.0,81
116468,22,female,business,0.5,4.2,3.1,yes,98.8,6.2,good,7,master,high,4.9,no,3.3,4,5.4,no,1,9.2,library,yes,low,1,1,10,visual,6.3,76
122013,24,other,psychology,5.0,3.5,0.6,no,98.8,7.9,good,7,some college,low,5.6,no,3.28,1,8.7,no,4,11.1,quiet room,no,low,8,7,8,kinesthetic,9.5,86
100161,24,other,computer science,5.557521811131731,3.0,1.3,no,98.8,7.3,good,6,some college,high,7.4,yes,3.25,7,7.3,no,4,11.6,cafe,yes,medium,7,6,9,auditory,9.7,79
174842,21,other,biology,2.9,1.0,3.1,no,98.8,9.3,good,4,high school,high,8.2,no,3.25,1,7.6,no,2,8.3,dorm,no,low,5,8,7,auditory,5.8,83
145751,17,other,biology,0.9,3.5,1.8,yes,98.8,7.6,fair,3,some college,low,7.6,yes,3.25,1,5.3,no,1,8.2,cafe,no,medium,10,10,5,kinesthetic,5.3,90
148697,25,female,psychology,2.2,4.5,3.1,yes,98.8,8.1,good,2,master,high,9.4,yes,3.23,3,6.9,no,5,10.2,dorm,yes,high,1,7,8,visual,1.9,81
178072,23,other,biology,3.6,4.1,2.7,yes,98.8,6.2,good,7,phd,medium,4.3,no,3.21,7,5.9,no,2,12.1,library,no,low,9,1,10,reading,6.0,75
153927,19,other,biology,3.9,3.0,0.8,no,98.8,6.1,fair,2,master,low,6.9,yes,3.16,2,4.7,no,4,9.2,quiet room,yes,medium,7,2,10,reading,9.5,81
114012,28,other,business,2.3,2.2,3.4,no,98.8,6.2,good,4,high school,low,5.8,no,3.1,3,7.0,no,5,9.8,cafe,no,medium,1,8,7,reading,5.7,78
149678,26,other,psychology,4.4,4.7,1.7,no,98.8,7.3,poor,2,phd,medium,10.0,no,3.09,1,4.2,no,1,11.6,library,no,low,8,9,6,visual,3.8,76
148275,19,male,arts,0.0,1.7,0.4,yes,98.8,7.8,good,5,some college,high,5.8,yes,3.06,7,8.5,no,3,3.6,quiet room,yes,low,3,10,5,visual,6.6,77
131469,16,male,biology,6.4,2.3,3.5,no,98.8,4.4,good,0,some college,high,9.1,no,3.04,1,2.9,no,4,12.3,library,yes,high,5,3,10,auditory,7.6,78
127514,25,male,business,1.5,3.9,3.2,no,98.8,8.8,fair,3,phd,low,7.5,no,3.04,7,6.9,no,0,9.8,library,no,low,7,3,10,kinesthetic,4.5,78
121647,26,other,biology,3.9,3.9,0.2,no,98.8,7.6,good,2,high school,low,7.1,yes,3.03,5,3.0,no,3,9.7,library,no,low,10,7,8,reading,9.3,76
112328,20,other,computer science,4.608650303158942,3.9,1.3,no,98.8,7.0,poor,3,bachelor,high,6.5,no,3.02,2,6.9,no,4,10.8,cafe,no,high,4,1,10,auditory,5.5,75
123732,28,male,psychology,2.6,3.1,0.0,no,98.8,10.2,poor,2,phd,low,5.8,no,3.02,6,3.7,no,5,7.2,co-learning group,yes,high,4,4,10,reading,5.9,75
171271,18,other,psychology,1.2,3.8,1.7,yes,98.8,7.0,fair,7,high school,medium,6.2,no,2.99,4,5.5,no,0,8.2,dorm,no,medium,9,5,10,kinesthetic,2.4,70
170094,19,other,business,0.4,4.3,3.6,no,98.8,8.1,good,5,phd,medium,4.5,yes,2.98,2,2.5,no,0,9.8,dorm,yes,low,2,5,10,auditory,6.2,75
119319,27,other,engineering,3.6,4.7,3.7,no,98.8,4.8,fair,3,bachelor,medium,5.6,yes,2.97,5,6.1,no,2,13.6,library,yes,medium,1,8,7,visual,4.1,75
109354,23,male,computer science,5.185105324074367,0.3,0.6,no,98.8,6.4,good,3,some college,medium,10.0,no,2.96,5,6.5,no,1,6.4,quiet room,yes,medium,5,3,10,visual,3.5,73
106018,18,female,business,5.1,3.7,2.5,no,98.8,7.6,fair,2,bachelor,medium,6.5,no,2.94,8,6.3,no,4,13.3,cafe,yes,low,3,2,10,reading,5.4,71
143927,25,male,engineering,4.3,0.2,1.6,yes,98.8,5.4,fair,7,high school,low,4.6,yes,2.89,6,6.3,no,1,7.6,library,no,high,1,7,8,reading,1.9,76
158771,22,female,engineering,4.5,3.8,1.2,no,98.8,8.4,poor,3,master,high,4.3,yes,2.88,1,4.5,no,3,10.9,dorm,no,high,7,7,8,reading,7.3,76
174692,26,male,business,4.6,2.8,3.7,yes,98.8,5.0,good,5,some college,high,5.0,yes,2.87,7,6.9,no,5,12.5,co-learning group,no,high,2,3,10,reading,1.2,77
127595,18,other,arts,3.6,1.7,0.8,no,98.8,7.0,fair,1,high school,high,7.6,yes,2.87,6,6.7,no,3,7.9,dorm,no,high,9,1,10,visual,1.4,75
170815,28,other,biology,5.2,2.3,3.1,yes,98.8,8.1,fair,4,high school,high,6.3,yes,2.86,3,6.2,no,1,11.9,library,yes,medium,10,1,10,visual,5.3,79
170231,27,other,business,3.9,1.6,3.9,no,98.8,8.3,good,5,phd,low,3.9,yes,2.82,2,8.6,no,5,11.2,library,yes,low,1,5,10,kinesthetic,3.4,75
111968,28,female,biology,4.1,4.8,0.7,yes,98.8,7.6,good,2,phd,high,9.0,yes,2.81,8,4.0,no,3,9.9,cafe,no,high,10,2,10,reading,2.4,64
169287,27,female,engineering,1.7,3.5,0.2,yes,98.8,5.6,good,5,master,medium,7.3,no,2.72,4,6.7,no,4,6.3,library,yes,low,1,6,9,reading,9.1,67
172698,18,other,engineering,6.1,1.9,3.4,no,98.8,4.0,fair,2,phd,medium,5.7,yes,2.7,2,6.4,no,4,11.6,cafe,no,low,1,3,10,reading,4.0,73
168321,23,other,business,1.3,3.8,3.2,no,98.8,8.4,fair,5,phd,high,9.0,yes,2.7,7,7.4,no,1,8.4,library,yes,medium,1,1,10,reading,3.9,67
153320,19,other,engineering,4.8,2.2,2.0,yes,98.8,5.6,fair,5,high school,low,7.4,yes,2.68,7,4.7,no,2,10.0,dorm,no,low,5,3,10,visual,5.2,71
164639,24,male,psychology,4.5,3.9,2.6,yes,98.8,6.8,fair,6,phd,low,7.800000000000001,no,2.68,6,7.2,no,4,11.1,cafe,yes,medium,4,1,10,reading,1.1,61
134310,17,male,psychology,3.1,4.7,0.3,no,98.8,8.0,fair,2,some college,high,7.1,no,2.52,2,6.1,no,1,8.8,library,yes,low,8,1,10,auditory,4.6,57
179443,16,male,arts,4.0,0.7,3.8,no,98.8,6.1,good,1,master,medium,9.6,yes,2.47,4,2.7,no,2,8.9,dorm,yes,medium,7,3,10,kinesthetic,2.6,61
103899,23,female,engineering,1.0,3.7,3.0,no,98.8,6.7,fair,3,master,high,7.5,no,2.34,2,4.6,no,1,8.6,dorm,no,low,2,8,7,kinesthetic,4.6,54
162380,18,female,arts,1.5,3.3,2.2,no,98.8,4.7,good,6,master,high,3.1,yes,1.9,1,8.7,no,1,8.7,dorm,no,medium,10,5,10,reading,3.5,46
155451,25,male,business,8.8,1.4,2.0,no,98.7,4.0,good,6,high school,high,5.4,no,4.0,7,2.1,no,3,12.3,co-learning group,no,high,3,10,5,visual,5.1,93
104664,23,male,engineering,8.3,2.7,1.1,no,98.7,7.1,poor,3,some college,high,8.9,no,4.0,8,2.6,no,1,12.6,cafe,yes,medium,10,6,9,visual,6.7,96
166720,20,female,psychology,8.1,3.4,1.6,no,98.7,8.0,fair,2,high school,medium,7.0,no,4.0,4,4.3,no,2,13.4,library,yes,high,2,10,5,kinesthetic,8.7,100
174308,17,female,engineering,7.8,1.8,0.5,yes,98.7,8.0,good,6,some college,low,9.9,yes,4.0,2,4.8,no,0,11.3,cafe,yes,medium,4,3,10,kinesthetic,5.1,100
162059,26,female,engineering,7.1,1.3,1.1,yes,98.7,7.9,good,1,phd,high,6.2,no,4.0,1,7.4,no,0,9.9,quiet room,no,high,5,2,10,visual,4.7,100
163238,17,female,psychology,7.0,0.5,0.5,yes,98.7,7.1,good,3,high school,high,9.7,no,4.0,2,6.2,no,5,8.5,co-learning group,no,medium,9,7,8,auditory,4.8,99
142363,26,female,computer science,6.921544612051127,0.0,0.7,yes,98.7,6.2,poor,0,high school,medium,8.8,no,4.0,1,3.9,no,0,8.0,library,no,low,7,6,9,visual,4.3,100
154417,27,female,biology,6.8,5.0,1.6,no,98.7,5.6,poor,4,some college,medium,9.3,no,4.0,2,6.5,no,4,14.8,co-learning group,no,high,5,5,10,auditory,1.3,100
143721,23,male,psychology,6.5,2.5,1.5,yes,98.7,7.8,good,1,high school,medium,6.1,yes,4.0,1,6.7,no,5,11.1,cafe,yes,medium,4,4,10,visual,5.7,91
125541,23,female,engineering,6.4,3.4,1.6,no,98.7,8.3,fair,6,master,low,7.4,yes,4.0,6,4.4,no,5,12.5,library,yes,high,9,5,10,visual,6.8,89
177837,16,male,arts,6.1,0.0,2.1,yes,98.7,6.9,poor,5,master,low,9.9,yes,4.0,2,4.1,no,1,8.2,cafe,yes,high,5,8,7,kinesthetic,7.9,100
105667,18,male,psychology,5.8,3.6,3.0,no,98.7,7.2,good,0,master,low,7.5,no,4.0,1,2.9,no,0,13.5,cafe,no,high,8,8,7,visual,3.4,100
166674,23,male,psychology,5.5,4.3,0.5,no,98.7,5.2,good,1,some college,low,3.4,yes,4.0,7,4.5,no,5,10.9,cafe,yes,high,3,5,10,visual,4.3,100
117927,19,male,computer science,5.371655285608821,1.0,3.3,no,98.7,7.9,good,1,master,low,7.8,no,4.0,8,4.8,no,2,9.7,cafe,yes,high,8,1,10,kinesthetic,2.3,99
159690,18,other,business,5.1,2.5,2.1,yes,98.7,10.2,good,6,some college,medium,9.8,yes,4.0,1,3.7,no,1,10.6,co-learning group,yes,low,3,5,10,auditory,4.9,100
109587,26,other,engineering,4.9,2.1,2.2,no,98.7,8.3,good,3,master,medium,3.8,no,4.0,4,4.1,no,5,10.3,co-learning group,yes,medium,1,10,5,visual,3.2,100
168118,19,other,business,4.9,4.0,1.8,yes,98.7,8.3,good,2,bachelor,low,6.1,no,4.0,8,5.2,no,2,11.1,quiet room,yes,medium,10,8,7,kinesthetic,3.0,100
174625,28,other,psychology,4.9,4.6,0.2,yes,98.7,7.9,good,6,high school,medium,4.8,yes,4.0,3,8.5,no,1,10.6,quiet room,yes,high,1,9,6,reading,4.4,100
176916,26,female,business,4.9,1.6,0.2,no,98.7,5.2,good,3,master,high,7.4,no,4.0,3,3.0,no,3,8.0,library,no,low,4,2,10,kinesthetic,3.5,98
118359,22,female,arts,4.8,3.5,1.6,no,98.7,5.8,fair,3,master,high,3.5,yes,4.0,5,8.0,no,3,10.5,cafe,yes,low,10,6,9,auditory,5.7,92
137905,20,male,business,4.7,0.9,0.5,yes,98.7,4.0,poor,4,bachelor,medium,6.8,no,4.0,5,3.7,no,3,7.6,library,no,medium,2,4,10,kinesthetic,7.9,100
106691,27,female,arts,4.6,3.7,3.3,yes,98.7,6.7,fair,3,high school,low,10.0,yes,4.0,2,2.0,no,0,12.5,cafe,no,low,3,4,10,visual,7.1,100
163468,21,other,business,4.6,3.3,1.2,no,98.7,6.8,good,1,bachelor,high,9.3,no,4.0,1,2.8,no,3,10.2,co-learning group,yes,low,9,10,5,visual,6.3,100
161966,16,female,business,4.6,0.5,1.8,yes,98.7,5.2,good,0,bachelor,low,8.3,no,4.0,7,5.6,no,0,8.1,quiet room,no,low,5,8,7,kinesthetic,4.9,98
153044,23,other,psychology,4.5,1.5,0.9,no,98.7,8.2,fair,3,phd,high,7.1,yes,4.0,8,4.7,no,4,7.1,cafe,yes,high,9,3,10,kinesthetic,5.3,96
130211,18,male,business,4.4,3.2,0.7,yes,98.7,8.9,good,5,master,low,8.5,yes,4.0,2,5.6,no,0,8.9,quiet room,no,medium,8,6,9,kinesthetic,6.6,100
161034,24,female,psychology,4.3,4.8,2.6,yes,98.7,5.4,good,7,high school,high,8.0,no,4.0,4,6.1,no,2,13.3,dorm,yes,medium,5,9,6,reading,3.8,97
176427,27,female,business,4.1,3.1,0.7,yes,98.7,8.2,fair,5,phd,low,4.7,yes,4.0,3,7.9,no,2,9.3,cafe,yes,low,7,8,7,auditory,8.1,100
158084,21,other,biology,4.1,3.1,2.8,no,98.7,8.7,fair,1,phd,low,7.0,no,4.0,8,3.9,no,0,10.0,cafe,yes,medium,5,5,10,visual,6.6,93
130127,24,male,biology,4.0,3.6,1.7,yes,98.7,7.7,good,1,bachelor,low,9.6,no,4.0,8,3.8,no,2,11.2,co-learning group,yes,medium,5,10,5,kinesthetic,7.2,100
175147,28,other,business,3.8,4.2,2.8,yes,98.7,7.3,good,6,some college,low,6.7,yes,4.0,1,3.6,no,2,12.7,library,yes,high,7,7,8,visual,4.0,93
161055,17,male,arts,3.7,0.7,2.0,no,98.7,8.1,good,6,phd,low,6.2,yes,4.0,8,2.4,no,1,7.5,co-learning group,yes,high,1,4,10,kinesthetic,7.5,95
159646,21,male,business,3.6,0.6,0.0,yes,98.7,4.0,fair,6,high school,high,8.2,yes,4.0,4,3.1,no,2,4.4,quiet room,no,low,10,6,9,reading,1.7,100
166768,21,male,engineering,3.4,2.4,3.3,yes,98.7,8.2,poor,4,master,high,10.0,no,4.0,7,2.4,no,3,11.0,cafe,yes,high,1,2,10,visual,4.4,97
102804,27,other,computer science,3.3364646102446223,0.3,2.3,no,98.7,6.4,fair,3,phd,low,7.7,no,4.0,5,5.0,no,3,7.1,quiet room,yes,low,7,2,10,auditory,4.3,100
137086,26,female,business,3.3,1.9,3.8,yes,98.7,5.5,good,2,master,medium,8.6,yes,4.0,4,5.6,no,0,9.4,quiet room,yes,high,9,3,10,auditory,9.0,100
165042,27,other,engineering,3.3,4.2,2.9,yes,98.7,7.4,good,5,bachelor,medium,2.2,yes,4.0,3,2.1,no,2,10.8,co-learning group,no,low,5,4,10,kinesthetic,10.0,95
145887,20,other,business,3.2,1.7,3.1,no,98.7,7.0,fair,1,high school,low,8.8,no,4.0,6,3.3,no,4,8.6,quiet room,yes,high,2,8,7,reading,1.4,92
115662,21,female,arts,3.0,0.7,1.4,yes,98.7,6.8,poor,3,some college,low,6.0,yes,4.0,8,2.4,no,3,5.7,co-learning group,yes,medium,6,8,7,kinesthetic,7.5,99
112795,24,other,biology,3.0,2.6,3.4,yes,98.7,6.4,fair,6,phd,low,8.0,yes,4.0,3,5.5,no,5,10.1,library,yes,medium,6,1,10,kinesthetic,5.9,97
106103,22,male,psychology,2.9,0.9,2.6,no,98.7,5.9,good,1,some college,high,7.4,no,4.0,7,2.9,no,0,6.7,library,yes,medium,6,1,10,visual,3.1,93
117025,27,other,biology,2.8,1.0,3.8,yes,98.7,5.8,fair,3,some college,high,5.0,yes,4.0,6,3.4,no,5,8.5,co-learning group,yes,medium,3,4,10,visual,1.4,100
117196,25,female,engineering,2.8,4.6,1.7,yes,98.7,4.1,good,0,high school,medium,5.8,yes,4.0,5,4.2,no,0,9.5,quiet room,no,low,4,5,10,reading,2.9,98
143957,23,female,business,2.6,4.3,0.1,yes,98.7,7.5,fair,1,some college,low,7.8,yes,4.0,4,6.7,no,1,8.3,co-learning group,yes,low,6,5,10,visual,5.8,100
154742,18,male,psychology,2.4,1.2,3.1,yes,98.7,7.0,good,1,bachelor,low,7.6,no,4.0,6,2.7,no,5,6.7,dorm,no,high,9,5,10,auditory,7.7,100
150147,17,female,business,2.4,3.7,2.1,yes,98.7,5.7,good,6,master,low,7.8,yes,4.0,7,5.2,no,1,9.0,cafe,yes,medium,1,9,6,auditory,3.5,98
135952,18,male,engineering,2.2,0.0,0.8,yes,98.7,7.5,fair,7,master,low,5.7,yes,4.0,2,1.3,no,3,3.2,co-learning group,yes,high,10,2,10,kinesthetic,6.4,100
117435,22,male,biology,1.9,1.7,0.7,no,98.7,5.3,fair,4,some college,medium,9.6,yes,4.0,7,4.9,no,0,5.2,co-learning group,yes,medium,2,6,9,reading,3.4,98
171394,21,male,arts,1.1,2.8,3.0,yes,98.7,5.2,good,6,bachelor,high,10.0,yes,4.0,6,6.1,no,3,7.2,library,yes,medium,5,9,6,visual,1.2,94
141399,21,other,engineering,0.6,1.9,2.6,no,98.7,9.6,good,2,some college,high,7.0,no,4.0,2,5.9,no,1,5.2,co-learning group,no,low,10,3,10,reading,1.9,89
174966,18,other,biology,0.0,2.1,0.2,yes,98.7,9.0,poor,5,some college,low,4.5,no,4.0,5,7.6,no,1,2.4,dorm,yes,high,8,9,6,reading,1.7,100
129526,26,other,computer science,4.581742355248733,2.1,2.8,yes,98.7,7.0,good,6,phd,high,7.6,yes,3.97,4,2.2,no,0,9.7,cafe,no,medium,5,8,7,kinesthetic,6.9,96
102296,18,female,biology,4.0,4.9,3.5,yes,98.7,4.0,good,4,some college,medium,5.2,no,3.97,4,4.9,no,4,13.6,cafe,no,high,4,1,10,auditory,9.0,97
125805,17,male,biology,3.1,2.6,0.8,no,98.7,8.6,good,6,phd,high,8.4,no,3.95,4,2.3,no,0,8.3,dorm,no,medium,2,2,10,auditory,6.2,100
166465,21,female,arts,1.7,4.0,3.3,yes,98.7,5.7,good,3,high school,medium,7.6,yes,3.94,7,5.0,no,1,9.3,library,yes,low,5,5,10,reading,4.8,91
179266,22,male,business,1.6,1.2,2.4,yes,98.7,6.0,fair,6,bachelor,low,9.5,yes,3.9,1,2.2,no,3,7.2,cafe,no,medium,1,8,7,reading,5.3,99
138332,21,male,biology,2.5,2.7,3.9,yes,98.7,6.0,fair,7,master,medium,6.7,no,3.87,3,8.0,no,0,9.2,quiet room,no,high,1,3,10,kinesthetic,8.0,94
170640,18,female,psychology,2.0,0.5,0.2,yes,98.7,6.3,good,4,some college,medium,8.3,no,3.87,2,5.2,no,3,3.7,cafe,no,high,4,10,5,visual,7.0,95
150606,19,male,arts,0.4,4.0,0.6,yes,98.7,5.9,good,0,bachelor,medium,8.1,no,3.86,6,6.0,no,1,6.0,dorm,no,low,9,9,6,kinesthetic,2.1,99
110370,25,female,arts,1.6,3.5,2.4,yes,98.7,8.2,good,6,phd,high,10.0,yes,3.84,3,6.5,no,5,7.7,library,no,low,4,5,10,kinesthetic,3.8,93
149595,25,other,biology,7.7,3.2,0.9,no,98.7,8.7,good,3,some college,medium,4.2,yes,3.83,1,5.5,no,3,13.6,quiet room,no,low,2,5,10,visual,2.3,91
107596,28,female,engineering,3.2,0.3,1.1,no,98.7,4.0,poor,4,some college,medium,2.7,yes,3.82,2,4.4,no,0,5.1,quiet room,no,low,4,10,5,visual,3.4,92
117800,27,male,business,4.7,2.5,1.5,yes,98.7,9.4,fair,6,bachelor,medium,2.2,yes,3.81,1,1.9,no,2,10.2,quiet room,yes,medium,3,8,7,reading,9.5,89
145906,16,other,biology,4.1,1.0,1.2,yes,98.7,4.1,poor,4,master,medium,7.5,yes,3.8,4,6.8,no,0,8.1,library,no,medium,4,5,10,visual,8.3,88
148926,24,other,engineering,2.2,2.6,0.8,yes,98.7,9.8,fair,1,phd,medium,9.4,yes,3.79,1,2.8,no,4,7.6,cafe,yes,high,2,7,8,visual,2.3,87
108234,19,male,psychology,7.0,2.7,3.6,no,98.7,10.6,good,0,bachelor,high,9.1,no,3.78,4,7.2,no,3,15.0,quiet room,yes,medium,10,8,7,reading,3.5,89
167231,20,male,business,2.5,1.9,2.0,yes,98.7,8.4,good,0,master,high,8.9,yes,3.77,5,6.8,no,4,7.6,dorm,yes,high,10,2,10,auditory,1.7,95
165321,27,other,business,5.1,1.7,3.2,yes,98.7,7.1,fair,1,phd,low,6.5,no,3.75,5,7.7,no,3,12.0,quiet room,no,high,3,4,10,visual,7.8,93
159281,27,male,computer science,6.271547677679503,0.1,2.2,yes,98.7,6.2,fair,6,high school,low,9.5,no,3.74,7,9.2,no,0,10.5,quiet room,yes,medium,7,4,10,visual,2.6,92
170537,24,other,psychology,3.7,2.6,0.6,yes,98.7,4.5,good,6,master,high,5.6,yes,3.74,4,7.3,no,2,7.7,co-learning group,no,medium,10,3,10,kinesthetic,7.9,96
144914,24,male,business,3.2,3.5,0.8,no,98.7,4.8,poor,5,high school,low,7.8,yes,3.72,3,3.7,no,5,9.4,quiet room,yes,medium,2,3,10,visual,8.3,90
132453,18,other,arts,6.4,2.0,0.9,no,98.7,7.6,poor,6,bachelor,medium,4.8,yes,3.71,7,6.7,no,5,9.7,quiet room,yes,low,10,4,10,auditory,1.5,100
121037,28,female,biology,4.3,1.0,0.1,no,98.7,7.1,good,6,master,medium,4.3,no,3.71,6,6.5,no,3,6.9,co-learning group,no,medium,8,3,10,reading,6.8,88
139410,16,other,computer science,5.343731598910917,4.3,0.6,yes,98.7,6.7,fair,0,high school,low,3.3,no,3.69,5,4.3,no,1,11.2,dorm,yes,low,10,7,8,reading,1.1,97
121014,24,other,biology,5.1,1.9,1.5,no,98.7,5.4,fair,5,some college,medium,6.8,yes,3.69,4,3.7,no,5,10.0,co-learning group,no,medium,8,2,10,kinesthetic,6.8,99
162819,19,other,engineering,8.6,3.7,1.3,yes,98.7,6.2,good,1,master,medium,10.0,yes,3.65,2,1.7,no,1,15.0,co-learning group,yes,medium,3,5,10,reading,2.8,94
139999,24,other,computer science,4.241443014082544,2.6,2.4,no,98.7,6.4,good,6,high school,high,7.5,yes,3.64,1,1.6,no,0,10.3,dorm,yes,low,2,6,9,auditory,3.0,86
127879,23,male,engineering,1.6,0.9,0.4,no,98.7,8.1,good,4,bachelor,medium,8.6,yes,3.61,4,2.7,no,0,3.8,quiet room,yes,low,7,4,10,kinesthetic,2.1,86
144996,20,male,biology,3.7,1.6,2.0,no,98.7,7.9,fair,7,master,high,7.7,yes,3.6,8,3.0,no,2,8.5,library,yes,low,7,1,10,kinesthetic,5.9,95
173145,28,other,business,5.8,1.3,2.5,no,98.7,5.7,good,7,phd,low,3.7,yes,3.58,5,3.8,no,2,10.6,dorm,no,high,9,3,10,kinesthetic,7.3,93
146752,21,male,business,8.1,1.0,1.5,yes,98.7,4.1,good,6,master,low,6.5,no,3.57,2,9.3,no,0,12.5,co-learning group,yes,low,4,7,8,visual,2.0,89
142897,17,other,engineering,4.7,2.9,3.2,yes,98.7,6.8,good,1,some college,high,5.5,no,3.55,2,6.1,no,1,12.6,library,no,medium,4,2,10,auditory,4.3,93
158982,22,female,computer science,3.035379427414424,0.3,2.2,no,98.7,8.5,poor,6,some college,medium,5.7,no,3.54,7,3.5,no,5,6.3,library,yes,medium,9,4,10,auditory,5.6,83
138344,27,other,arts,4.5,0.5,2.3,no,98.7,10.1,poor,1,phd,medium,4.1,yes,3.53,2,8.2,no,0,8.8,co-learning group,no,low,7,6,9,kinesthetic,3.9,88
170174,23,other,business,2.2,4.8,0.5,no,98.7,5.7,good,4,some college,medium,8.5,no,3.53,6,5.9,no,0,9.2,cafe,yes,low,4,6,9,auditory,6.7,87
137909,17,female,biology,0.4,2.9,1.5,yes,98.7,4.0,good,2,bachelor,high,7.2,no,3.53,8,4.2,no,1,6.2,co-learning group,no,low,6,8,7,visual,7.4,86
111401,21,female,biology,5.4,1.4,3.1,yes,98.7,7.4,good,5,master,medium,2.4,no,3.52,4,7.7,no,0,11.4,dorm,no,low,10,7,8,kinesthetic,5.0,91
